банан	бананымыз	N;PSS1P;SG
банан	банандарымыз	N;PSS1P;PL
банан	бананың	N;PSS2S;SG;LSSPEC1
банан	банандарың	N;PSS2S;PL;LSSPEC1
банан	бананыңыз	N;PSS2S;SG;LSSPEC2
банан	банандарыңыз	N;PSS2S;PL;LSSPEC2
банан	бананы	N;PSS3S;SG
банан	банандары	N;PSS3S;PL
газ	газ	N;NOM;SG
газ	газдар	N;NOM;PL
газ	газдың	N;GEN;SG
газ	газдардың	N;GEN;PL
газ	газға	N;DAT;SG
газ	газдарға	N;DAT;PL
газ	газды	N;ACC;SG
газ	газдарды	N;ACC;PL
газ	газда	N;LOC;SG
газ	газдарда	N;LOC;PL
газ	газдан	N;ABL;SG
газ	газдардан	N;ABL;PL
газ	газбен	N;INST;SG
газ	газдармен	N;INST;PL
Польша	Польша	N;NOM;SG
Польша	Польшаның	N;GEN;SG
Польша	Польшаға	N;DAT;SG
Польша	Польшаны	N;ACC;SG
Польша	Польшада	N;LOC;SG
Польша	Польшадан	N;ABL;SG
Польша	Польшамен	N;INST;SG
мал	мал	N;NOM;SG
мал	малдар	N;NOM;PL
мал	малдың	N;GEN;SG
мал	малдардың	N;GEN;PL
мал	малға	N;DAT;SG
мал	малдарға	N;DAT;PL
мал	малды	N;ACC;SG
мал	малдарды	N;ACC;PL
мал	малда	N;LOC;SG
мал	малдарда	N;LOC;PL
мал	малдан	N;ABL;SG
мал	малдардан	N;ABL;PL
мал	малмен	N;INST;SG
мал	малдармен	N;INST;PL
мал	малым	N;PSS1S;SG
мал	малдарым	N;PSS1S;PL
мал	малымыз	N;PSS1P;SG
мал	малдарымыз	N;PSS1P;PL
мал	малың	N;PSS2S;SG;LSSPEC1
мал	малдарың	N;PSS2S;PL;LSSPEC1
мал	малыңыз	N;PSS2S;SG;LSSPEC2
мал	малдарыңыз	N;PSS2S;PL;LSSPEC2
мал	малы	N;PSS3S;SG
мал	малдары	N;PSS3S;PL
алгоритм	алгоритм	N;NOM;SG
алгоритм	алгоритмдер	N;NOM;PL
алгоритм	алгоритмнің	N;GEN;SG
алгоритм	алгоритмдердің	N;GEN;PL
алгоритм	алгоритмге	N;DAT;SG
алгоритм	алгоритмдерге	N;DAT;PL
алгоритм	алгоритмді	N;ACC;SG
алгоритм	алгоритмдерді	N;ACC;PL
алгоритм	алгоритмде	N;LOC;SG
алгоритм	алгоритмдерде	N;LOC;PL
алгоритм	алгоритмнен	N;ABL;SG
алгоритм	алгоритмдерден	N;ABL;PL
алгоритм	алгоритммен	N;INST;SG
алгоритм	алгоритмдермен	N;INST;PL
мыс	мыс	N;NOM;SG
мыс	мыстың	N;GEN;SG
мыс	мысқа	N;DAT;SG
мыс	мысты	N;ACC;SG
мыс	мыста	N;LOC;SG
мыс	мыстан	N;ABL;SG
мыс	мыспен	N;INST;SG
рай	рай	N;NOM;SG
рай	райлар	N;NOM;PL
рай	райдың	N;GEN;SG
рай	райлардың	N;GEN;PL
рай	райға	N;DAT;SG
рай	райларға	N;DAT;PL
рай	райды	N;ACC;SG
рай	райларды	N;ACC;PL
рай	райда	N;LOC;SG
рай	райларда	N;LOC;PL
рай	райдан	N;ABL;SG
рай	райлардан	N;ABL;PL
рай	раймен	N;INST;SG
рай	райлармен	N;INST;PL
көз	көз	N;NOM;SG
көз	көздер	N;NOM;PL
көз	көздің	N;GEN;SG
көз	көздердің	N;GEN;PL
көз	көзге	N;DAT;SG
көз	көздерге	N;DAT;PL
көз	көзді	N;ACC;SG
көз	көздерді	N;ACC;PL
көз	көзде	N;LOC;SG
көз	көздерде	N;LOC;PL
көз	көзден	N;ABL;SG
көз	көздерден	N;ABL;PL
көз	көзбен	N;INST;SG
көз	көздермен	N;INST;PL
көз	көзім	N;PSS1S;SG
көз	көздерім	N;PSS1S;PL
көз	көзіміз	N;PSS1P;SG
көз	көздеріміз	N;PSS1P;PL
көз	көзің	N;PSS2S;SG;LSSPEC1
көз	көздерің	N;PSS2S;PL;LSSPEC1
көз	көзіңіз	N;PSS2S;SG;LSSPEC2
көз	көздеріңіз	N;PSS2S;PL;LSSPEC2
көз	көзі	N;PSS3S;SG
көз	көздері	N;PSS3S;PL
ажал	ажал	N;NOM;SG
ажал	ажалдар	N;NOM;PL
ажал	ажалдың	N;GEN;SG
ажал	ажалдардың	N;GEN;PL
ажал	ажалға	N;DAT;SG
ажал	ажалдарға	N;DAT;PL
ажал	ажалды	N;ACC;SG
ажал	ажалдарды	N;ACC;PL
ажал	ажалда	N;LOC;SG
ажал	ажалдарда	N;LOC;PL
ажал	ажалдан	N;ABL;SG
ажал	ажалдардан	N;ABL;PL
ажал	ажалмен	N;INST;SG
ажал	ажалдармен	N;INST;PL
ажал	ажалым	N;PSS1S;SG
ажал	ажалдарым	N;PSS1S;PL
ажал	ажалымыз	N;PSS1P;SG
ажал	ажалдарымыз	N;PSS1P;PL
ажал	ажалың	N;PSS2S;SG;LSSPEC1
ажал	ажалдарың	N;PSS2S;PL;LSSPEC1
ажал	ажалыңыз	N;PSS2S;SG;LSSPEC2
ажал	ажалдарыңыз	N;PSS2S;PL;LSSPEC2
ажал	ажалы	N;PSS3S;SG
ажал	ажалдары	N;PSS3S;PL
пайда	пайда	N;NOM;SG
пайда	пайдалар	N;NOM;PL
пайда	пайданың	N;GEN;SG
пайда	пайдалардың	N;GEN;PL
пайда	пайдаға	N;DAT;SG
пайда	пайдаларға	N;DAT;PL
пайда	пайданы	N;ACC;SG
пайда	пайдаларды	N;ACC;PL
пайда	пайдада	N;LOC;SG
пайда	пайдаларда	N;LOC;PL
пайда	пайдадан	N;ABL;SG
пайда	пайдалардан	N;ABL;PL
пайда	пайдамен	N;INST;SG
пайда	пайдалармен	N;INST;PL
пайда	пайдам	N;PSS1S;SG
пайда	пайдаларым	N;PSS1S;PL
пайда	пайдамыз	N;PSS1P;SG
пайда	пайдаларымыз	N;PSS1P;PL
пайда	пайдаң	N;PSS2S;SG;LSSPEC1
пайда	пайдаларың	N;PSS2S;PL;LSSPEC1
пайда	пайдаңыз	N;PSS2S;SG;LSSPEC2
пайда	пайдаларыңыз	N;PSS2S;PL;LSSPEC2
пайда	пайдасы	N;PSS3S;SG
пайда	пайдалары	N;PSS3S;PL
автобус	автобус	N;NOM;SG
автобус	автобустар	N;NOM;PL
автобус	автобустың	N;GEN;SG
автобус	автобустардың	N;GEN;PL
автобус	автобусқа	N;DAT;SG
автобус	автобустарға	N;DAT;PL
автобус	автобусты	N;ACC;SG
автобус	автобустарды	N;ACC;PL
автобус	автобуста	N;LOC;SG
автобус	автобустарда	N;LOC;PL
автобус	автобустан	N;ABL;SG
автобус	автобустардан	N;ABL;PL
автобус	автобуспен	N;INST;SG
автобус	автобустармен	N;INST;PL
автобус	автобусым	N;PSS1S;SG
автобус	автобустарым	N;PSS1S;PL
автобус	автобусымыз	N;PSS1P;SG
автобус	автобустарымыз	N;PSS1P;PL
автобус	автобусың	N;PSS2S;SG;LSSPEC1
автобус	автобустарың	N;PSS2S;PL;LSSPEC1
автобус	автобусыңыз	N;PSS2S;SG;LSSPEC2
автобус	автобустарыңыз	N;PSS2S;PL;LSSPEC2
автобус	автобусы	N;PSS3S;SG
автобус	автобустары	N;PSS3S;PL
пара	пара	N;NOM;SG
пара	паралар	N;NOM;PL
пара	параның	N;GEN;SG
пара	паралардың	N;GEN;PL
пара	параға	N;DAT;SG
пара	параларға	N;DAT;PL
пара	параны	N;ACC;SG
пара	параларды	N;ACC;PL
пара	парада	N;LOC;SG
пара	параларда	N;LOC;PL
пара	парадан	N;ABL;SG
пара	паралардан	N;ABL;PL
пара	парамен	N;INST;SG
пара	паралармен	N;INST;PL
пара	парам	N;PSS1S;SG
пара	параларым	N;PSS1S;PL
пара	парамыз	N;PSS1P;SG
пара	параларымыз	N;PSS1P;PL
пара	параң	N;PSS2S;SG;LSSPEC1
пара	параларың	N;PSS2S;PL;LSSPEC1
пара	параңыз	N;PSS2S;SG;LSSPEC2
пара	параларыңыз	N;PSS2S;PL;LSSPEC2
пара	парасы	N;PSS3S;SG
пара	паралары	N;PSS3S;PL
грамматика	грамматика	N;NOM;SG
грамматика	грамматикалар	N;NOM;PL
грамматика	грамматиканың	N;GEN;SG
грамматика	грамматикалардың	N;GEN;PL
грамматика	грамматикаға	N;DAT;SG
грамматика	грамматикаларға	N;DAT;PL
грамматика	грамматиканы	N;ACC;SG
грамматика	грамматикаларды	N;ACC;PL
грамматика	грамматикада	N;LOC;SG
грамматика	грамматикаларда	N;LOC;PL
грамматика	грамматикадан	N;ABL;SG
грамматика	грамматикалардан	N;ABL;PL
грамматика	грамматикамен	N;INST;SG
грамматика	грамматикалармен	N;INST;PL
террорист	террорист	N;NOM;SG
террорист	террористтер	N;NOM;PL
террорист	террористтің	N;GEN;SG
террорист	террористтердің	N;GEN;PL
террорист	террористке	N;DAT;SG
террорист	террористтерге	N;DAT;PL
террорист	террористті	N;ACC;SG
террорист	террористтерді	N;ACC;PL
террорист	террористте	N;LOC;SG
террорист	террористтерде	N;LOC;PL
террорист	террористтен	N;ABL;SG
террорист	террористтерден	N;ABL;PL
террорист	террористпен	N;INST;SG
террорист	террористтермен	N;INST;PL
террорист	террористім	N;PSS1S;SG
террорист	террористтерім	N;PSS1S;PL
террорист	террористіміз	N;PSS1P;SG
террорист	террористтеріміз	N;PSS1P;PL
террорист	террористің	N;PSS2S;SG;LSSPEC1
террорист	террористтерің	N;PSS2S;PL;LSSPEC1
террорист	террористіңіз	N;PSS2S;SG;LSSPEC2
террорист	террористтеріңіз	N;PSS2S;PL;LSSPEC2
террорист	террористі	N;PSS3S;SG
террорист	террористтері	N;PSS3S;PL
адам	адам	N;NOM;SG
адам	адамдар	N;NOM;PL
адам	адамның	N;GEN;SG
адам	адамдардың	N;GEN;PL
адам	адамға	N;DAT;SG
адам	адамдарға	N;DAT;PL
адам	адамды	N;ACC;SG
адам	адамдарды	N;ACC;PL
адам	адамда	N;LOC;SG
адам	адамдарда	N;LOC;PL
адам	адамдан	N;ABL;SG
адам	адамдардан	N;ABL;PL
адам	адаммен	N;INST;SG
адам	адамдармен	N;INST;PL
адам	адамым	N;PSS1S;SG
адам	адамдарым	N;PSS1S;PL
адам	адамымыз	N;PSS1P;SG
адам	адамдарымыз	N;PSS1P;PL
адам	адамың	N;PSS2S;SG;LSSPEC1
адам	адамдарың	N;PSS2S;PL;LSSPEC1
адам	адамыңыз	N;PSS2S;SG;LSSPEC2
адам	адамдарыңыз	N;PSS2S;PL;LSSPEC2
адам	адамы	N;PSS3S;SG
адам	адамдары	N;PSS3S;PL
аяқ	аяқ	N;NOM;SG
аяқ	аяқтар	N;NOM;PL
аяқ	аяқтың	N;GEN;SG
аяқ	аяқтардың	N;GEN;PL
аяқ	аяққа	N;DAT;SG
аяқ	аяқтарға	N;DAT;PL
аяқ	аяқты	N;ACC;SG
аяқ	аяқтарды	N;ACC;PL
аяқ	аяқта	N;LOC;SG
аяқ	аяқтарда	N;LOC;PL
аяқ	аяқтан	N;ABL;SG
аяқ	аяқтардан	N;ABL;PL
аяқ	аяқпен	N;INST;SG
аяқ	аяқтармен	N;INST;PL
аяқ	аяғым	N;PSS1S;SG
аяқ	аяқтарым	N;PSS1S;PL
аяқ	аяғымыз	N;PSS1P;SG
аяқ	аяқтарымыз	N;PSS1P;PL
аяқ	аяғың	N;PSS2S;SG;LSSPEC1
аяқ	аяқтарың	N;PSS2S;PL;LSSPEC1
аяқ	аяғыңыз	N;PSS2S;SG;LSSPEC2
аяқ	аяқтарыңыз	N;PSS2S;PL;LSSPEC2
аяқ	аяғы	N;PSS3S;SG
аяқ	аяқтары	N;PSS3S;PL
аю	аю	N;NOM;SG
аю	аюлар	N;NOM;PL
аю	аюдың	N;GEN;SG
аю	аюлардың	N;GEN;PL
аю	аюға	N;DAT;SG
аю	аюларға	N;DAT;PL
аю	аюды	N;ACC;SG
аю	аюларды	N;ACC;PL
аю	аюда	N;LOC;SG
аю	аюларда	N;LOC;PL
аю	аюдан	N;ABL;SG
аю	аюлардан	N;ABL;PL
аю	аюмен	N;INST;SG
аю	аюлармен	N;INST;PL
ауыл	ауыл	N;NOM;SG
ауыл	ауылдар	N;NOM;PL
ауыл	ауылдың	N;GEN;SG
ауыл	ауылдардың	N;GEN;PL
ауыл	ауылға	N;DAT;SG
ауыл	ауылдарға	N;DAT;PL
ауыл	ауылды	N;ACC;SG
ауыл	ауылдарды	N;ACC;PL
ауыл	ауылда	N;LOC;SG
ауыл	ауылдарда	N;LOC;PL
ауыл	ауылдан	N;ABL;SG
ауыл	ауылдардан	N;ABL;PL
ауыл	ауылмен	N;INST;SG
ауыл	ауылдармен	N;INST;PL
ауыл	ауылым	N;PSS1S;SG
ауыл	ауылдарым	N;PSS1S;PL
ауыл	ауылымыз	N;PSS1P;SG
ауыл	ауылдар	N;PSS1P;PL
ауыл	ауылың	N;PSS2S;SG;LSSPEC1
ауыл	ауылдарың	N;PSS2S;PL;LSSPEC1
ауыл	ауылыңыз	N;PSS2S;SG;LSSPEC2
ауыл	ауылдарыңыз	N;PSS2S;PL;LSSPEC2
ауыл	ауылы	N;PSS3S;SG
ауыл	ауылдары	N;PSS3S;PL
ата	ата	N;NOM;SG
ата	аталар	N;NOM;PL
ата	атаның	N;GEN;SG
ата	аталардың	N;GEN;PL
ата	атаға	N;DAT;SG
ата	аталарға	N;DAT;PL
ата	атаны	N;ACC;SG
ата	аталарды	N;ACC;PL
ата	атада	N;LOC;SG
ата	аталарда	N;LOC;PL
ата	атадан	N;ABL;SG
ата	аталардан	N;ABL;PL
ата	атамен	N;INST;SG
ата	аталармен	N;INST;PL
ата	атам	N;PSS1S;SG
ата	аталарым	N;PSS1S;PL
ата	атамыз	N;PSS1P;SG
ата	аталарымыз	N;PSS1P;PL
ата	атаң	N;PSS2S;SG;LSSPEC1
ата	аталарың	N;PSS2S;PL;LSSPEC1
ата	атаңыз	N;PSS2S;SG;LSSPEC2
ата	аталарыңыз	N;PSS2S;PL;LSSPEC2
ата	атасы	N;PSS3S;SG
ата	аталары	N;PSS3S;PL
ат	ат	N;NOM;SG
ат	аттар	N;NOM;PL
ат	аттың	N;GEN;SG
ат	аттардың	N;GEN;PL
ат	атқа	N;DAT;SG
ат	аттарға	N;DAT;PL
ат	атты	N;ACC;SG
ат	аттарды	N;ACC;PL
ат	атта	N;LOC;SG
ат	аттарда	N;LOC;PL
ат	аттан	N;ABL;SG
ат	аттардан	N;ABL;PL
ат	атпен	N;INST;SG
ат	аттармен	N;INST;PL
ат	атым	N;PSS1S;SG
ат	аттарым	N;PSS1S;PL
ат	атымыз	N;PSS1P;SG
ат	аттарымыз	N;PSS1P;PL
ат	атың	N;PSS2S;SG;LSSPEC1
ат	аттарың	N;PSS2S;PL;LSSPEC1
ат	атыңыз	N;PSS2S;SG;LSSPEC2
ат	аттарыңыз	N;PSS2S;PL;LSSPEC2
ат	аты	N;PSS3S;SG
ат	аттары	N;PSS3S;PL
асқазан	асқазан	N;NOM;SG
асқазан	асқазандар	N;NOM;PL
асқазан	асқазанның	N;GEN;SG
асқазан	асқазандардың	N;GEN;PL
асқазан	асқазанға	N;DAT;SG
асқазан	асқазандарға	N;DAT;PL
асқазан	асқазанды	N;ACC;SG
асқазан	асқазандарды	N;ACC;PL
асқазан	асқазанда	N;LOC;SG
асқазан	асқазандарда	N;LOC;PL
асқазан	асқазаннан	N;ABL;SG
асқазан	асқазандардан	N;ABL;PL
асқазан	асқазанмен	N;INST;SG
асқазан	асқазандармен	N;INST;PL
асқазан	асқазаным	N;PSS1S;SG
асқазан	асқазандарым	N;PSS1S;PL
асқазан	асқазанымыз	N;PSS1P;SG
асқазан	асқазандарымыз	N;PSS1P;PL
асқазан	асқазаның	N;PSS2S;SG;LSSPEC1
асқазан	асқазандарың	N;PSS2S;PL;LSSPEC1
асқазан	асқазаныңыз	N;PSS2S;SG;LSSPEC2
асқазан	асқазандарыңыз	N;PSS2S;PL;LSSPEC2
асқазан	асқазаны	N;PSS3S;SG
асқазан	асқазандары	N;PSS3S;PL
жұма	жұма	N;NOM;SG
жұма	жұмалар	N;NOM;PL
жұма	жұманың	N;GEN;SG
жұма	жұмалардың	N;GEN;PL
жұма	жұмаға	N;DAT;SG
жұма	жұмаларға	N;DAT;PL
жұма	жұманы	N;ACC;SG
жұма	жұмаларды	N;ACC;PL
жұма	жұмада	N;LOC;SG
жұма	жұмаларда	N;LOC;PL
жұма	жұмадан	N;ABL;SG
жұма	жұмалардан	N;ABL;PL
жұма	жұмамен	N;INST;SG
жұма	жұмалармен	N;INST;PL
сенбі	сенбі	N;NOM;SG
сенбі	сенбілер	N;NOM;PL
сенбі	сенбінің	N;GEN;SG
сенбі	сенбілердің	N;GEN;PL
сенбі	сенбіге	N;DAT;SG
сенбі	сенбілерге	N;DAT;PL
сенбі	сенбіні	N;ACC;SG
сенбі	сенбілерді	N;ACC;PL
сенбі	сенбіде	N;LOC;SG
сенбі	сенбілерде	N;LOC;PL
сенбі	сенбіден	N;ABL;SG
сенбі	сенбілерден	N;ABL;PL
сенбі	сенбімен	N;INST;SG
сенбі	сенбілермен	N;INST;PL
жексенбі	жексенбі	N;NOM;SG
жексенбі	жексенбілер	N;NOM;PL
жексенбі	жексенбінің	N;GEN;SG
жексенбі	жексенбілердің	N;GEN;PL
жексенбі	жексенбіге	N;DAT;SG
жексенбі	жексенбілерге	N;DAT;PL
жексенбі	жексенбіні	N;ACC;SG
жексенбі	жексенбілерді	N;ACC;PL
жексенбі	жексенбіде	N;LOC;SG
жексенбі	жексенбілерде	N;LOC;PL
жексенбі	жексенбіден	N;ABL;SG
жексенбі	жексенбілерден	N;ABL;PL
жексенбі	жексенбімен	N;INST;SG
жексенбі	жексенбілермен	N;INST;PL
ақпан	ақпан	N;NOM;SG
ақпан	ақпандар	N;NOM;PL
ақпан	ақпанның	N;GEN;SG
ақпан	ақпандардың	N;GEN;PL
ақпан	ақпанға	N;DAT;SG
ақпан	ақпандарға	N;DAT;PL
ақпан	ақпанды	N;ACC;SG
ақпан	ақпандарды	N;ACC;PL
ақпан	ақпанда	N;LOC;SG
ақпан	ақпандарда	N;LOC;PL
ақпан	ақпаннан	N;ABL;SG
ақпан	ақпандардан	N;ABL;PL
ақпан	ақпанмен	N;INST;SG
ақпан	ақпандармен	N;INST;PL
қаңтар	қаңтар	N;NOM;SG
қаңтар	қаңтарлар	N;NOM;PL
қаңтар	қаңтардың	N;GEN;SG
қаңтар	қаңтарлардың	N;GEN;PL
қаңтар	қаңтарға	N;DAT;SG
қаңтар	қаңтарларға	N;DAT;PL
қаңтар	қаңтарды	N;ACC;SG
қаңтар	қаңтарларды	N;ACC;PL
қаңтар	қаңтарда	N;LOC;SG
қаңтар	қаңтарларда	N;LOC;PL
қаңтар	қаңтардан	N;ABL;SG
қаңтар	қаңтарлардан	N;ABL;PL
қаңтар	қаңтармен	N;INST;SG
қаңтар	қаңтарлармен	N;INST;PL
наурыз	наурыз	N;NOM;SG
наурыз	наурыздар	N;NOM;PL
наурыз	наурыздың	N;GEN;SG
наурыз	наурыздардың	N;GEN;PL
наурыз	наурызға	N;DAT;SG
наурыз	наурыздарға	N;DAT;PL
наурыз	наурызды	N;ACC;SG
наурыз	наурыздарды	N;ACC;PL
наурыз	наурызда	N;LOC;SG
наурыз	наурыздарда	N;LOC;PL
наурыз	наурыздан	N;ABL;SG
наурыз	наурыздардан	N;ABL;PL
наурыз	наурызбен	N;INST;SG
наурыз	наурыздармен	N;INST;PL
көкек	көкек	N;NOM;SG
көкек	көкектер	N;NOM;PL
көкек	көкектің	N;GEN;SG
көкек	көкектердің	N;GEN;PL
көкек	көкекке	N;DAT;SG
көкек	көкектерге	N;DAT;PL
көкек	көкекті	N;ACC;SG
көкек	көкектерді	N;ACC;PL
көкек	көкекте	N;LOC;SG
көкек	көкектерде	N;LOC;PL
көкек	көкектен	N;ABL;SG
көкек	көкектерден	N;ABL;PL
көкек	көкекпен	N;INST;SG
көкек	көкектермен	N;INST;PL
көкек	көкегім	N;PSS1S;SG
көкек	көкектерім	N;PSS1S;PL
көкек	көкегіміз	N;PSS1P;SG
көкек	көкектеріміз	N;PSS1P;PL
көкек	көкегің	N;PSS2S;SG;LSSPEC1
көкек	көкектерің	N;PSS2S;PL;LSSPEC1
көкек	көкегіңіз	N;PSS2S;SG;LSSPEC2
көкек	көкектеріңіз	N;PSS2S;PL;LSSPEC2
көкек	көкегі	N;PSS3S;SG
көкек	көкектері	N;PSS3S;PL
